2023-05-08 17:11:43 0 [Note] InnoDB: Mutexes and rw_locks use Windows interlocked functions
2023-05-08 17:11:43 0 [Note] InnoDB: Uses event mutexes
2023-05-08 17:11:43 0 [Note] InnoDB: Compressed tables use zlib 1.2.12
2023-05-08 17:11:43 0 [Note] InnoDB: Number of pools: 1
2023-05-08 17:11:43 0 [Note] InnoDB: Using SSE2 crc32 instructions
2023-05-08 17:11:43 0 [ERROR] InnoDB: Page [page id: space=0, page number=323] log sequence number 1047251 is in the future! Current system log sequence number 300306.
2023-05-08 17:11:43 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-05-08 17:11:43 0 [ERROR] InnoDB: Page [page id: space=0, page number=59] log sequence number 1047290 is in the future! Current system log sequence number 300306.
2023-05-08 17:11:43 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-05-08 17:11:43 0 [ERROR] InnoDB: Page [page id: space=0, page number=324] log sequence number 1047290 is in the future! Current system log sequence number 300306.
2023-05-08 17:11:43 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-05-08 17:11:43 0 [ERROR] InnoDB: Page [page id: space=0, page number=60] log sequence number 1047329 is in the future! Current system log sequence number 300306.
2023-05-08 17:11:43 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-05-08 17:11:43 0 [ERROR] InnoDB: Page [page id: space=0, page number=325] log sequence number 1047329 is in the future! Current system log sequence number 300306.
2023-05-08 17:11:43 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-05-08 17:11:43 0 [ERROR] InnoDB: Page [page id: space=0, page number=61] log sequence number 941598 is in the future! Current system log sequence number 300306.
2023-05-08 17:11:43 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-05-08 17:11:43 0 [ERROR] InnoDB: Page [page id: space=0, page number=326] log sequence number 941598 is in the future! Current system log sequence number 300306.
2023-05-08 17:11:43 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-05-08 17:11:43 0 [ERROR] InnoDB: Page [page id: space=0, page number=62] log sequence number 1047368 is in the future! Current system log sequence number 300306.
2023-05-08 17:11:43 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-05-08 17:11:43 0 [ERROR] InnoDB: Page [page id: space=0, page number=327] log sequence number 1047368 is in the future! Current system log sequence number 300306.
2023-05-08 17:11:43 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-05-08 17:11:43 0 [ERROR] InnoDB: Page [page id: space=0, page number=63] log sequence number 1047407 is in the future! Current system log sequence number 300306.
2023-05-08 17:11:43 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-05-08 17:11:43 0 [ERROR] InnoDB: Page [page id: space=0, page number=328] log sequence number 1047407 is in the future! Current system log sequence number 300306.
2023-05-08 17:11:43 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-05-08 17:11:43 0 [ERROR] InnoDB: Page [page id: space=0, page number=192] log sequence number 742573 is in the future! Current system log sequence number 300306.
2023-05-08 17:11:43 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-05-08 17:11:43 0 [ERROR] InnoDB: Page [page id: space=0, page number=329] log sequence number 742573 is in the future! Current system log sequence number 300306.
2023-05-08 17:11:43 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-05-08 17:11:43 0 [ERROR] InnoDB: Page [page id: space=0, page number=193] log sequence number 1047451 is in the future! Current system log sequence number 300306.
2023-05-08 17:11:43 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-05-08 17:11:43 0 [ERROR] InnoDB: Page [page id: space=0, page number=330] log sequence number 1047451 is in the future! Current system log sequence number 300306.
2023-05-08 17:11:43 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-05-08 17:11:43 0 [ERROR] InnoDB: Page [page id: space=0, page number=194] log sequence number 1047495 is in the future! Current system log sequence number 300306.
2023-05-08 17:11:43 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-05-08 17:11:43 0 [ERROR] InnoDB: Page [page id: space=0, page number=331] log sequence number 1047495 is in the future! Current system log sequence number 300306.
2023-05-08 17:11:43 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-05-08 17:11:43 0 [ERROR] InnoDB: Page [page id: space=0, page number=195] log sequence number 1047539 is in the future! Current system log sequence number 300306.
2023-05-08 17:11:43 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-05-08 17:11:43 0 [ERROR] InnoDB: Page [page id: space=0, page number=332] log sequence number 1047539 is in the future! Current system log sequence number 300306.
2023-05-08 17:11:43 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-05-08 17:11:43 0 [ERROR] InnoDB: Page [page id: space=0, page number=196] log sequence number 941808 is in the future! Current system log sequence number 300306.
2023-05-08 17:11:43 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-05-08 17:11:43 0 [ERROR] InnoDB: Page [page id: space=0, page number=333] log sequence number 941808 is in the future! Current system log sequence number 300306.
2023-05-08 17:11:43 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-05-08 17:11:43 0 [ERROR] InnoDB: Page [page id: space=0, page number=197] log sequence number 941852 is in the future! Current system log sequence number 300306.
2023-05-08 17:11:43 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-05-08 17:11:43 0 [ERROR] InnoDB: Page [page id: space=0, page number=334] log sequence number 941852 is in the future! Current system log sequence number 300306.
2023-05-08 17:11:43 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-05-08 17:11:43 0 [ERROR] InnoDB: Page [page id: space=0, page number=198] log sequence number 1047599 is in the future! Current system log sequence number 300306.
2023-05-08 17:11:43 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-05-08 17:11:43 0 [ERROR] InnoDB: Page [page id: space=0, page number=335] log sequence number 1047599 is in the future! Current system log sequence number 300306.
2023-05-08 17:11:43 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-05-08 17:11:43 0 [ERROR] InnoDB: Page [page id: space=0, page number=199] log sequence number 1047643 is in the future! Current system log sequence number 300306.
2023-05-08 17:11:43 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-05-08 17:11:43 0 [ERROR] InnoDB: Page [page id: space=0, page number=336] log sequence number 1047643 is in the future! Current system log sequence number 300306.
2023-05-08 17:11:43 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-05-08 17:11:43 0 [ERROR] InnoDB: Page [page id: space=0, page number=200] log sequence number 1047687 is in the future! Current system log sequence number 300306.
2023-05-08 17:11:43 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-05-08 17:11:43 0 [ERROR] InnoDB: Page [page id: space=0, page number=337] log sequence number 1047687 is in the future! Current system log sequence number 300306.
2023-05-08 17:11:43 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-05-08 17:11:43 0 [ERROR] InnoDB: Page [page id: space=0, page number=201] log sequence number 1047731 is in the future! Current system log sequence number 300306.
2023-05-08 17:11:43 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-05-08 17:11:43 0 [ERROR] InnoDB: Page [page id: space=0, page number=338] log sequence number 1047731 is in the future! Current system log sequence number 300306.
2023-05-08 17:11:43 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-05-08 17:11:43 0 [ERROR] InnoDB: Page [page id: space=0, page number=202] log sequence number 1047775 is in the future! Current system log sequence number 300306.
2023-05-08 17:11:43 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-05-08 17:11:43 0 [ERROR] InnoDB: Page [page id: space=0, page number=339] log sequence number 1047775 is in the future! Current system log sequence number 300306.
2023-05-08 17:11:43 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
